freq	dB(stoz(S(1,1)))
1.31650000000000000E9	2.30546990811620978E1
1.31699999999999973E9	2.28643026905706925E1
1.31750000000000012E9	2.26757025127067591E1
1.31800000000000006E9	2.24899098921939045E1
1.31849999999999978E9	2.23080848525310316E1
1.31900000000000017E9	2.21315439897698640E1
1.31949999999999990E9	2.19617642112230982E1
1.31999999999999984E9	2.18003805373726234E1
1.32050000000000023E9	2.16491759827794450E1
1.32099999999999995E9	2.15100614950771574E1
1.32149999999999990E9	2.13850441600853358E1
1.32199999999999984E9	2.12761824759135632E1
1.32250000000000001E9	2.11855285305960583E1
1.32299999999999995E9	2.11150583874831632E1
1.32349999999999990E9	2.10665937799250047E1
1.32400000000000007E9	2.10417200943715832E1
1.32450000000000001E9	2.10417072081217649E1
1.32499999999999996E9	2.10674406191068675E1
1.32550000000000012E9	2.11193700997480516E1
1.32600000000000007E9	2.11974816664954524E1
1.32650000000000001E9	2.13012961218416264E1
1.32699999999999996E9	2.14298942396723291E1
1.32750000000000012E9	2.15819654638085279E1
1.32800000000000007E9	2.17558744145405081E1
1.32850000000000001E9	2.19497380051692659E1
1.32900000000000018E9	2.21615057167705887E1
1.32949999999999990E9	2.23890364196417213E1
1.33000000000000007E9	2.26301667114120697E1
1.33050000000000024E9	2.28827676404290736E1
1.33099999999999996E9	2.31447885245678986E1
1.33150000000000013E9	2.34142881069697628E1
1.33199999999999985E9	2.36894543948554093E1
1.33250000000000002E9	2.39686152007145381E1
1.33300000000000018E9	2.42502417113928992E1
1.33349999999999991E9	2.45329474415031790E1
1.33400000000000007E9	2.48154847707419046E1
1.33449999999999980E9	2.50967409851384682E1
1.33499999999999996E9	2.53757353768898186E1
1.33550000000000013E9	2.56516185178006495E1
1.33599999999999985E9	2.59236743040907580E1
1.33650000000000002E9	2.61913247722302867E1
1.33699999999999997E9	2.64541370215629001E1
1.33749999999999991E9	2.67118309000668264E1
1.33800000000000008E9	2.69642855094865519E1
1.33850000000000002E9	2.72115421984431949E1
1.33899999999999997E9	2.74538016807569729E1
1.33949999999999991E9	2.76914133481377700E1
1.34000000000000008E9	2.79248557579881984E1
1.34050000000000002E9	2.81547085570392053E1
1.34099999999999997E9	2.83816175141392657E1
1.34150000000000014E9	2.86062555730841295E1
1.34199999999999986E9	2.88292836077347081E1
1.34250000000000003E9	2.90513146829018654E1
1.34300000000000019E9	2.92728850757208869E1
1.34349999999999992E9	2.94944342392938630E1
1.34400000000000008E9	2.97162945530993960E1
1.34449999999999981E9	2.99386903954937944E1
1.34499999999999997E9	3.01617450363989459E1
1.34550000000000014E9	3.03854932242509967E1
1.34599999999999986E9	3.06098971542715237E1
1.34650000000000003E9	3.08348636828157607E1
1.34699999999999998E9	3.10602610687629310E1
1.34749999999999992E9	3.12859340421826682E1
1.34800000000000009E9	3.15117165111285624E1
1.34850000000000003E9	3.17374416471097343E1
1.34899999999999998E9	3.19629494061078523E1
1.34949999999999992E9	3.21880917433278446E1
1.35000000000000009E9	3.24127358831662438E1
1.35050000000000003E9	3.26367660360699929E1
1.35099999999999998E9	3.28600839360045516E1
1.35150000000000015E9	3.30826085272866743E1
1.35199999999999987E9	3.33042750731157833E1
1.35250000000000004E9	3.35250339005758580E1
1.35300000000000020E9	3.37448489441560984E1
1.35349999999999993E9	3.39636962047611224E1
1.35400000000000009E9	3.41815622045624812E1
1.35449999999999982E9	3.43984424894201757E1
1.35499999999999998E9	3.46143402090065200E1
1.35550000000000015E9	3.48292647888977225E1
1.35599999999999987E9	3.50432306976152841E1
1.35650000000000004E9	3.52562563037341636E1
1.35699999999999976E9	3.54683628128837247E1
1.35749999999999993E9	3.56795732709619751E1
1.35800000000000010E9	3.58899116176289557E1
1.35849999999999982E9	3.60994017726971084E1
1.35899999999999999E9	3.63080667370975263E1
1.35949999999999993E9	3.65159276894580609E1
1.35999999999999988E9	3.67230030588373513E1
1.36050000000000004E9	3.69293075537885773E1
1.36099999999999999E9	3.71348511276484583E1
1.36149999999999993E9	3.73396378598538226E1
1.36199999999999988E9	3.75436647333170814E1
1.36250000000000004E9	3.77469202886748878E1
1.36299999999999999E9	3.79493831379010649E1
1.36349999999999993E9	3.81510203228178302E1
1.36400000000000010E9	3.83517855090782067E1
1.36450000000000005E9	3.85516170140752346E1
1.36499999999999999E9	3.87504356789832372E1
1.36550000000000016E9	3.89481426120681551E1
1.36600000000000010E9	3.91446168539864070E1
1.36650000000000005E9	3.93397130476434764E1
1.36699999999999977E9	3.95332592368506264E1
1.36750000000000016E9	3.97250549705756040E1
1.36800000000000010E9	3.99148699531591822E1
1.36849999999999983E9	4.01024435536339396E1
1.36900000000000022E9	4.02874855643941832E1
1.36949999999999994E9	4.04696786715234502E1
1.36999999999999988E9	4.06486831507637891E1
1.37050000000000027E9	4.08241443120799463E1
1.37100000000000000E9	4.09957031532664207E1
1.37149999999999994E9	4.11630105167447002E1
1.37199999999999989E9	4.13257447448710913E1
1.37250000000000005E9	4.14836323843525800E1
1.37300000000000000E9	4.16364709175230274E1
1.37349999999999994E9	4.17841518622287289E1
1.37400000000000011E9	4.19266820035496934E1
1.37449999999999983E9	4.20642001669469501E1
1.37500000000000000E9	4.21969869922997187E1
1.37550000000000017E9	4.23254657499076448E1
1.37599999999999989E9	4.24501933579763069E1
1.37650000000000006E9	4.25718422466632873E1
1.37700000000000000E9	4.26911752279164602E1
1.37749999999999995E9	4.28090166503326675E1
1.37800000000000011E9	4.29262234837355816E1
1.37850000000000006E9	4.30436594434293074E1
1.37900000000000000E9	4.31621739825325346E1
1.37949999999999973E9	4.32825863708556113E1
1.38000000000000012E9	4.34056736752006245E1
1.38050000000000006E9	4.35321607074145778E1
1.38099999999999978E9	4.36627101071758084E1
1.38150000000000017E9	4.37979115536510033E1
1.38199999999999990E9	4.39382702806062841E1
1.38249999999999984E9	4.40841961400510840E1
1.38300000000000023E9	4.42359950478585695E1
1.38349999999999995E9	4.43938645948106192E1
1.38399999999999990E9	4.45578950015268749E1
1.38449999999999984E9	4.47280756872408691E1
1.38500000000000001E9	4.49043068098207510E1
1.38549999999999995E9	4.50864144551830570E1
1.38599999999999990E9	4.52741678242863976E1
1.38650000000000007E9	4.54672967789891125E1
1.38700000000000001E9	4.56655083750229362E1
1.38749999999999996E9	4.58685014107282818E1
1.38800000000000012E9	4.60759784441481735E1
1.38850000000000007E9	4.62876551019792259E1
1.38900000000000001E9	4.65032667828848734E1
1.38949999999999996E9	4.67225730368695391E1
1.39000000000000012E9	4.69453599935450416E1
1.39050000000000007E9	4.71714412360502955E1
1.39100000000000001E9	4.74006574963328919E1
1.39150000000000018E9	4.76328755008239302E1
1.39199999999999990E9	4.78679862377862175E1
1.39250000000000007E9	4.81059028586269743E1
1.39300000000000024E9	4.83465583710257363E1
1.39349999999999996E9	4.85899032346496185E1
1.39400000000000013E9	4.88359029313401560E1
1.39449999999999985E9	4.90845355505898517E1
1.39500000000000002E9	4.93357894068786074E1
1.39550000000000018E9	4.95896606868179379E1
1.39599999999999991E9	4.98461511097595800E1
1.39650000000000007E9	5.01052655745167019E1
1.39699999999999980E9	5.03670097560704821E1
1.39749999999999996E9	5.06313876088858361E1
1.39800000000000013E9	5.08983987271259775E1
1.39849999999999985E9	5.11680355061342862E1
1.39900000000000002E9	5.14402800438854868E1
1.39949999999999997E9	5.17151007154490028E1
1.39999999999999991E9	5.19924483480317257E1
1.40050000000000008E9	5.22722519189748880E1
1.40100000000000002E9	5.25544136947988605E1
1.40149999999999997E9	5.28388037266743815E1
1.40199999999999991E9	5.31252536177773393E1
1.40250000000000008E9	5.34135494825006418E1
1.40300000000000002E9	5.37034240287170928E1
1.40349999999999997E9	5.39945477152378661E1
1.40400000000000014E9	5.42865189712259166E1
1.40449999999999986E9	5.45788535173816136E1
1.40500000000000003E9	5.48709729060410556E1
1.40550000000000019E9	5.51621925050818351E1
1.40599999999999992E9	5.54517092951365598E1
1.40650000000000008E9	5.57385900357389108E1
1.40699999999999981E9	5.60217605853638734E1
1.40749999999999997E9	5.62999974277595694E1
1.40800000000000014E9	5.65719227472135877E1
1.40849999999999986E9	5.68360046777726513E1
1.40900000000000003E9	5.70905645759823788E1
1.40949999999999998E9	5.73337932617294310E1
1.40999999999999992E9	5.75637780472487393E1
1.41050000000000009E9	5.77785419337244210E1
1.41100000000000003E9	5.79760955182201876E1
1.41149999999999998E9	5.81545008926826590E1
1.41199999999999992E9	5.83119451944390299E1
1.41250000000000009E9	5.84468196695060893E1
1.41300000000000003E9	5.85577984468733703E1
1.41349999999999998E9	5.86439100848963957E1
1.41400000000000015E9	5.87045947163978532E1
1.41449999999999987E9	5.87397405214909352E1
1.41500000000000004E9	5.87496952786158477E1
1.41550000000000020E9	5.87352515733223512E1
1.41599999999999993E9	5.86976073379699326E1
1.41650000000000009E9	5.86383061325226329E1
1.41699999999999982E9	5.85591634427150431E1
1.41749999999999998E9	5.84621860021178463E1
1.41800000000000015E9	5.83494907705089982E1
1.41849999999999987E9	5.82232289954309490E1
1.41900000000000004E9	5.80855191439989405E1
1.41949999999999976E9	5.79383908126943403E1
1.41999999999999993E9	5.77837403039018316E1
1.42050000000000010E9	5.76232975631993938E1
1.42099999999999982E9	5.74586036303617398E1
1.42149999999999999E9	5.72909975955619366E1
1.42199999999999993E9	5.71216121313204805E1
1.42249999999999988E9	5.69513768283175104E1
1.42300000000000004E9	5.67810286519249452E1
1.42349999999999999E9	5.66111287576382161E1
1.42399999999999993E9	5.64420846325977621E1
1.42449999999999988E9	5.62741761242660488E1
1.42500000000000004E9	5.61075834997306799E1
1.42549999999999999E9	5.59424154010544061E1
1.42599999999999993E9	5.57787345486138175E1
1.42650000000000010E9	5.56165793492510385E1
1.42700000000000005E9	5.54559801515383821E1
1.42749999999999999E9	5.52969696422352452E1
1.42800000000000016E9	5.51395876457168210E1
1.42850000000000010E9	5.49838812331115534E1
1.42900000000000005E9	5.48299014771751381E1
1.42949999999999977E9	5.46776983677136208E1
1.43000000000000016E9	5.45273153453618242E1
1.43050000000000010E9	5.43787846656043161E1
1.43099999999999983E9	5.42321244323559615E1
1.43150000000000022E9	5.40873377083432327E1
1.43199999999999994E9	5.39444136846105859E1
1.43249999999999988E9	5.38033305349165492E1
1.43300000000000027E9	5.36640593412116917E1
1.43350000000000000E9	5.35265683804295556E1
1.43399999999999994E9	5.33908271084141450E1
1.43449999999999989E9	5.32568093334495973E1
1.43500000000000005E9	5.31244952894409828E1
1.43550000000000000E9	5.29938725425168489E1
1.43599999999999994E9	5.28649358496425759E1
1.43650000000000011E9	5.27376862079128372E1
1.43699999999999983E9	5.26121293835956472E1
1.43750000000000000E9	5.24882742018227244E1
1.43800000000000017E9	5.23661308307074513E1
1.43849999999999989E9	5.22457092282102042E1
1.43900000000000006E9	5.21270178530731698E1
1.43950000000000000E9	5.20100626833672663E1
1.43999999999999995E9	5.18948465427217354E1
1.44050000000000011E9	5.17813687058090988E1
1.44100000000000006E9	5.16696247391871832E1
1.44150000000000000E9	5.15596065280768379E1
1.44199999999999973E9	5.14513024408499220E1
1.44250000000000012E9	5.13446975881606882E1
1.44300000000000006E9	5.12397741406746121E1
1.44349999999999978E9	5.11365116767809003E1
1.44400000000000017E9	5.10348875386717893E1
1.44449999999999990E9	5.09348771812571854E1
1.44499999999999984E9	5.08364545034008231E1
1.44550000000000023E9	5.07395921549237805E1
1.44599999999999995E9	5.06442618158226310E1
1.44649999999999990E9	5.05504344463376487E1
1.44699999999999984E9	5.04580805080460060E1
1.44750000000000001E9	5.03671701571753694E1
1.44799999999999995E9	5.02776734119699942E1
1.44849999999999990E9	5.01895602962975129E1
1.44900000000000007E9	5.01028009618351078E1
1.44950000000000001E9	5.00173657911890945E1
1.44999999999999996E9	4.99332254842249057E1
1.45050000000000012E9	4.98503511297562607E1
1.45100000000000007E9	4.97687142645803338E1
1.45150000000000001E9	4.96882869216736012E1
1.45199999999999996E9	4.96090416691889136E1
1.45250000000000012E9	4.95309516417295459E1
1.45300000000000007E9	4.94539905652237177E1
1.45350000000000001E9	4.93781327765807809E1
1.45400000000000018E9	4.93033532391923224E1
1.45449999999999990E9	4.92296275552324403E1
1.45500000000000007E9	4.91569319756237721E1
1.45550000000000024E9	4.90852434084621247E1
1.45599999999999996E9	4.90145394266315648E1
1.45650000000000013E9	4.89447982752985400E1
1.45699999999999985E9	4.88759988799382583E1
1.45750000000000002E9	4.88081208555239954E1
1.45800000000000018E9	4.87411445174984781E1
1.45849999999999991E9	4.86750508951343619E1
1.45900000000000007E9	4.86098217478934735E1
1.45949999999999980E9	4.85454395853868625E1
1.45999999999999996E9	4.84818876915330854E1
1.46050000000000013E9	4.84191501534936553E1
1.46099999999999985E9	4.83572118959251540E1
1.46150000000000002E9	4.82960587210218861E1
1.46199999999999997E9	4.82356773547048068E1
1.46249999999999991E9	4.81760554991367318E1
1.46300000000000008E9	4.81171818914708727E1
1.46350000000000002E9	4.80590463683522895E1
1.46399999999999997E9	4.80016399351450485E1
1.46449999999999991E9	4.79449548381092505E1
1.46500000000000008E9	4.78889846367649774E1
1.46550000000000002E9	4.78337242723963829E1
1.46599999999999997E9	4.77791701270427271E1
1.46650000000000014E9	4.77253200653755005E1
1.46699999999999986E9	4.76721734496015248E1
1.46750000000000003E9	4.76197311150594782E1
1.46800000000000019E9	4.75679952916945847E1
1.46849999999999992E9	4.75169694544661247E1
1.46900000000000008E9	4.74666580844937069E1
1.46949999999999981E9	4.74170663231579059E1
1.46999999999999997E9	4.73681995043818738E1
1.47050000000000014E9	4.73200625570089350E1
1.47099999999999986E9	4.72726592805426282E1
1.47150000000000003E9	4.72259915140932662E1
1.47199999999999998E9	4.71800582398666979E1
1.47249999999999992E9	4.71348546872431218E1
1.47300000000000009E9	4.70903715279210378E1
1.47350000000000003E9	4.70465942714617569E1
1.47399999999999998E9	4.70035029773862600E1
1.47449999999999992E9	4.69610723885475689E1
1.47500000000000009E9	4.69192725570518832E1
1.47550000000000003E9	4.68780699793027633E1
1.47599999999999998E9	4.68374291875506632E1
1.47650000000000015E9	4.67973146737873069E1
1.47699999999999987E9	4.67576929628752858E1
1.47750000000000004E9	4.67185346188435524E1
1.47800000000000020E9	4.66798159688621350E1
1.47849999999999993E9	4.66415203627266894E1
1.47900000000000009E9	4.66036388429632709E1
1.47949999999999982E9	4.65661701684223228E1
1.47999999999999998E9	4.65291201987900660E1
1.48050000000000015E9	4.64925006990485290E1
1.48099999999999987E9	4.64563276577831274E1
1.48150000000000004E9	4.64206192333708678E1
1.48199999999999976E9	4.63853934532112788E1
1.48249999999999993E9	4.63506657998383620E1
1.48300000000000010E9	4.63164468286238584E1
1.48349999999999982E9	4.62827399756187408E1
1.48399999999999999E9	4.62495397270391173E1
1.48449999999999993E9	4.62168303261694113E1
1.48499999999999988E9	4.61845851793629425E1
1.48550000000000004E9	4.61527670821522396E1
1.48599999999999999E9	4.61213293162527282E1
1.48649999999999993E9	4.60902175736974495E1
1.48699999999999988E9	4.60593725596337134E1
1.48750000000000004E9	4.60287330310268583E1
1.48799999999999999E9	4.59982389660685342E1
1.48849999999999993E9	4.59678345439992242E1
1.48900000000000010E9	4.59374706515898623E1
1.48950000000000005E9	4.59071067121110232E1
1.48999999999999999E9	4.58767117367137267E1
1.49050000000000016E9	4.58462646042939959E1
1.49100000000000010E9	4.58157536643245322E1
1.49150000000000005E9	4.57851758154596666E1
1.49199999999999977E9	4.57545352375261061E1
1.49250000000000016E9	4.57238419499554727E1
1.49300000000000010E9	4.56931103444446851E1
1.49349999999999983E9	4.56623578034899857E1
1.49400000000000022E9	4.56316034780124635E1
1.49449999999999994E9	4.56008672626106915E1
1.49499999999999988E9	4.55701689793147224E1
1.49550000000000027E9	4.55395277610648819E1
1.49600000000000000E9	4.55089616139491149E1
1.49649999999999994E9	4.54784871311342798E1
1.49699999999999989E9	4.54481193297949648E1
1.49750000000000005E9	4.54178715836558933E1
1.49800000000000000E9	4.53877556267581816E1
1.49849999999999994E9	4.53577816078186125E1
1.49900000000000011E9	4.53279581784353791E1
1.49949999999999983E9	4.52982926020382326E1
